LEAID,NAME,OPSTFIPS,STREET,CITY,STATE,ZIP,STFIP,CNTY,NMCNTY,LAT,LON,CBSA,NMCBSA,CBSATYPE,CSA,NMCSA,CD,SLDL,SLDU,SCHOOLYEAR,LOCALE,PCT_CITY11,PCT_CITY12,PCT_CITY13,PCT_SUB21,PCT_SUB22,PCT_SUB23,PCT_TOWN31,PCT_TOWN32,PCT_TOWN33,PCT_RURAL41,PCT_RURAL42,PCT_RURAL43
101770,Houston County,1,404 West Washington St,Dothan,AL,36302,1,1069,Houston County,31.220962,-85.396924,20020,"Dothan, AL",1,222,"Dothan-Enterprise-Ozark, AL",101,01085,01028,2024-2025,42,0.0,0.0,3.59,0.0,0.0,0.0,0.0,0.0,0.0,42.9,53.51,0.0
101800,Huntsville City,1,714 Bob Wallace Avenue,Huntsville,AL,35801,1,1089,Madison County,34.712323,-86.586335,26620,"Huntsville, AL",1,290,"Huntsville-Decatur-Albertville, AL-TN",105,01053,01007,2024-2025,12,0.0,89.96,0.0,0.0,0.0,0.0,10.04,0.0,0.0,0.0,0.0,0.0
101830,Jackson County,1,29727 Us Hwy 72 Suite A,Hollywood,AL,35752,1,1071,Jackson County,34.720918000000005,-85.95232800000001,42460,"Scottsboro, AL",2,174,"Chattanooga-Cleveland-Dalton, TN-GA-AL",105,01023,01008,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13,0.0,3.57,85.95,3.35
101860,Jacksonville City,1,320 Branscomb Drive SW,Jacksonville,AL,36265,1,1015,Calhoun County,33.786983,-85.768305,11500,"Anniston-Oxford, AL",1,N,N,103,01040,01012,2024-2025,23,0.0,0.0,0.0,0.0,0.0,55.13,0.0,0.0,0.0,44.87,0.0,0.0
101890,Jasper City,1,110 W 17th St,Jasper,AL,35501,1,1127,Walker County,33.835022,-87.27662600000001,13820,"Birmingham, AL",1,142,"Birmingham-Cullman-Talladega, AL",104,01013,01005,2024-2025,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
101920,Jefferson County,1,2100 18th Street S,Birmingham,AL,35209,1,1073,Jefferson County,33.487610000000004,-86.793791,13820,"Birmingham, AL",1,142,"Birmingham-Cullman-Talladega, AL",107,01052,01018,2024-2025,21,0.0,0.0,0.0,68.25,0.0,0.0,0.0,0.0,0.0,19.54,12.22,0.0
101950,Lamar County,1,150 Butler Cir,Vernon,AL,35592,1,1075,Lamar County,33.753595000000004,-88.11515800000001,N,N,0,N,N,104,01017,01005,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
101980,Lanett City,1,105 North Lanier Ave,Lanett,AL,36863,1,1017,Chambers County,32.86831,-85.191371,29300,"LaGrange, GA-AL",2,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",103,01038,01013,2024-2025,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
102010,Lauderdale County,1,355 County Road 61,Florence,AL,35634,1,1077,Lauderdale County,34.832753000000004,-87.622315,22520,"Florence-Muscle Shoals, AL",1,250,"Florence-Muscle Shoals-Russellville, AL",104,01002,01001,2024-2025,42,0.0,0.0,0.0,0.0,0.0,4.31,0.0,0.0,0.0,34.45,61.23,0.0
102040,Lawrence County,1,14131 Market St,Moulton,AL,35650,1,1079,Lawrence County,34.475532,-87.29308900000001,19460,"Decatur, AL",1,290,"Huntsville-Decatur-Albertville, AL-TN",105,01007,01006,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.23,69.77,0.0
102070,Lee County,1,2410 Society Hill Road,Opelika,AL,36804,1,1081,Lee County,32.620993,-85.39166,12220,"Auburn-Opelika, AL",1,194,"Columbus-Auburn-Opelika, GA-AL",103,01083,01027,2024-2025,21,0.0,0.0,0.0,52.77,0.0,0.0,0.0,0.0,0.0,33.58,13.65,0.0
102100,Limestone County,1,300 S Jefferson St,Athens,AL,35611,1,1083,Limestone County,34.800964,-86.97255100000001,26620,"Huntsville, AL",1,290,"Huntsville-Decatur-Albertville, AL-TN",105,01005,01006,2024-2025,41,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,68.56,31.43,0.0
102130,Linden City,1,209 N Main St,Linden,AL,36748,1,1091,Marengo County,32.307675,-87.797743,N,N,0,N,N,107,01068,01024,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
102160,Lowndes County,1,80 Commerce Street S,Hayneville,AL,36040,1,1085,Lowndes County,32.181682,-86.58103700000001,33860,"Montgomery, AL",1,388,"Montgomery-Selma, AL",107,01069,01023,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
102190,Macon County,1,303 Union Springs Road,Tuskegee,AL,36083,1,1087,Macon County,32.407393,-85.670017,12220,"Auburn-Opelika, AL",1,194,"Columbus-Auburn-Opelika, GA-AL",102,01082,01028,2024-2025,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.53,0.0,62.69,21.78,0.0
102220,Madison County,1,1275F Jordan Rd Bldg B,Huntsville,AL,35811,1,1089,Madison County,34.785482,-86.523002,26620,"Huntsville, AL",1,290,"Huntsville-Decatur-Albertville, AL-TN",105,01021,01008,2024-2025,41,0.0,0.0,0.0,41.64,0.0,0.0,0.0,0.0,0.0,51.42,6.93,0.0
102250,Marengo County,1,101 North Shiloh,Linden,AL,36748,1,1091,Marengo County,32.306496,-87.796738,N,N,0,N,N,107,01068,01024,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
102310,Marion County,1,188 Winchester Dr,Hamilton,AL,35570,1,1093,Marion County,34.116154,-87.996594,N,N,0,N,N,104,01017,01004,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
102350,Midfield City,1,417 Parkwood St,Midfield,AL,35228,1,1073,Jefferson County,33.459214,-86.911176,13820,"Birmingham, AL",1,142,"Birmingham-Cullman-Talladega, AL",107,01057,01019,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102370,Mobile County,1,1 Magnum Pass,Mobile,AL,36618,1,1097,Mobile County,30.718638000000002,-88.219762,33660,"Mobile, AL",1,380,"Mobile-Daphne-Fairhope, AL",102,01099,01034,2024-2025,12,0.0,47.41,0.0,18.49,0.0,0.0,0.0,0.0,0.0,26.28,7.82,0.0
102400,Monroe County,1,109 Rosenwald Drive,Monroeville,AL,36460,1,1099,Monroe County,31.518487,-87.316688,N,N,0,N,N,102,01068,01023,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,10.25,34.06,33.09
102430,Montgomery County,1,632 S Union Street Building C,Montgomery,AL,36104,1,1101,Montgomery County,32.369858,-86.300138,33860,"Montgomery, AL",1,388,"Montgomery-Selma, AL",102,01077,01026,2024-2025,12,0.0,88.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.99,0.64,0.0
102480,Morgan County,1,235 Highway 67 South,Decatur,AL,35603,1,1103,Morgan County,34.52823,-86.90049,19460,"Decatur, AL",1,290,"Huntsville-Decatur-Albertville, AL-TN",105,01004,01003,2024-2025,42,0.0,0.0,0.0,0.0,0.0,15.18,11.13,0.0,0.0,30.61,43.08,0.0
102490,Mountain Brook City,1,32 Vine Street,Mountain Brook,AL,35213,1,1073,Jefferson County,33.501803,-86.753896,13820,"Birmingham, AL",1,142,"Birmingham-Cullman-Talladega, AL",106,01046,01015,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102520,Muscle Shoals City,1,3200 S Wilson Dam Rd,Muscle Shoals,AL,35661,1,1033,Colbert County,34.733611,-87.63556,22520,"Florence-Muscle Shoals, AL",1,250,"Florence-Muscle Shoals-Russellville, AL",104,01003,01006,2024-2025,13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102550,Oneonta City,1,28370 State Highway 75,Oneonta,AL,35121,1,1009,Blount County,33.940281,-86.485434,13820,"Birmingham, AL",1,142,"Birmingham-Cullman-Talladega, AL",104,01034,01017,2024-2025,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
102580,Opelika City,1,300 Simmons Street,Opelika,AL,36801,1,1081,Lee County,32.64427,-85.391232,12220,"Auburn-Opelika, AL",1,194,"Columbus-Auburn-Opelika, GA-AL",103,01083,01027,2024-2025,13,0.0,0.0,92.62,0.0,0.0,0.0,0.0,0.0,0.0,7.38,0.0,0.0
102610,Opp City,1,113 East Hart,Opp,AL,36467,1,1039,Covington County,31.282821000000002,-86.25426,N,N,0,N,N,101,01092,01031,2024-2025,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.67,71.33,0.0,0.0
102635,Oxford City,1,402 Main Street,Oxford,AL,36203,1,1015,Calhoun County,33.615916,-85.835125,11500,"Anniston-Oxford, AL",1,N,N,103,01032,01012,2024-2025,13,0.0,0.0,65.77,0.0,0.0,13.06,0.0,0.0,0.0,21.17,0.0,0.0
102640,Ozark City,1,860 N US HWY 231,Ozark,AL,36360,1,1045,Dale County,31.468386000000002,-85.674847,37120,"Ozark, AL",2,222,"Dothan-Enterprise-Ozark, AL",101,01093,01031,2024-2025,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
102650,Pell City,1,3105 15th Avenue N,Pell City,AL,35125,1,1115,St. Clair County,33.605865,-86.27397400000001,13820,"Birmingham, AL",1,142,"Birmingham-Cullman-Talladega, AL",103,01036,01011,2024-2025,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.7,0.0,39.3,0.0,0.0
102670,Perry County,1,200 Monroe St,Marion,AL,36756,1,1105,Perry County,32.634091,-87.320651,N,N,0,N,N,107,01067,01023,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
102700,Phenix City,1,1212 Ninth Ave,Phenix City,AL,36867,1,1113,Russell County,32.469809,-85.00436400000001,17980,"Columbus, GA-AL",1,194,"Columbus-Auburn-Opelika, GA-AL",102,01083,01028,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102730,Pickens County,1,377 Ladow Center Circle,Carrollton,AL,35447,1,1107,Pickens County,33.255347,-88.168439,46220,"Tuscaloosa, AL",1,N,N,107,01061,01021,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9,34.1
102760,Piedmont City,1,502 Hood St W,Piedmont,AL,36272,1,1015,Calhoun County,33.927086,-85.615744,11500,"Anniston-Oxford, AL",1,N,N,103,01029,01012,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
102790,Pike County,1,101 W Love Street,Troy,AL,36081,1,1109,Pike County,31.806302000000002,-85.97290600000001,45980,"Troy, AL",2,N,N,102,01089,01031,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,99.91,0.0
102820,Randolph County,1,182 Circle Drive,Wedowee,AL,36278,1,1111,Randolph County,33.31213,-85.476798,N,N,0,N,N,103,01037,01013,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.73,26.27
102850,Roanoke City,1,557 Main St,Roanoke,AL,36274,1,1111,Randolph County,33.150495,-85.369258,N,N,0,N,N,103,01037,01013,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,99.93
102880,Russell County,1,506 14th St,Phenix City,AL,36867,1,1113,Russell County,32.473060000000004,-84.999981,17980,"Columbus, GA-AL",1,194,"Columbus-Auburn-Opelika, GA-AL",102,01083,01028,2024-2025,42,0.0,0.0,0.0,11.97,0.0,0.0,0.0,0.0,0.0,19.97,68.06,0.0
102910,Russellville City,1,1945 Waterloo Rd,Russellville,AL,35653,1,1059,Franklin County,34.52606,-87.737623,40770,"Russellville, AL",2,250,"Florence-Muscle Shoals-Russellville, AL",104,01018,01006,2024-2025,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
102940,Scottsboro City,1,305 S Scott Street,Scottsboro,AL,35768,1,1071,Jackson County,34.670394,-86.03058300000001,42460,"Scottsboro, AL",2,174,"Chattanooga-Cleveland-Dalton, TN-GA-AL",105,01023,01008,2024-2025,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
102970,Selma City,1,2194 Broad Street,Selma,AL,36701,1,1047,Dallas County,32.428942,-87.023827,42820,"Selma, AL",2,388,"Montgomery-Selma, AL",107,01067,01023,2024-2025,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
103000,Sheffield City,1,300 W 6th St,Sheffield,AL,35660,1,1033,Colbert County,34.764328,-87.701477,22520,"Florence-Muscle Shoals, AL",1,250,"Florence-Muscle Shoals-Russellville, AL",104,01003,01006,2024-2025,23,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
103030,Shelby County,1,410 E College St,Columbiana,AL,35051,1,1117,Shelby County,33.180301,-86.602213,13820,"Birmingham, AL",1,142,"Birmingham-Cullman-Talladega, AL",106,01041,01011,2024-2025,21,0.0,0.0,0.0,43.77,0.0,0.0,7.7,0.0,0.0,34.74,13.8,0.0
103062,St Clair County,1,410 Roy Drive,Ashville,AL,35953,1,1115,St. Clair County,33.820168,-86.268905,13820,"Birmingham, AL",1,142,"Birmingham-Cullman-Talladega, AL",103,01030,01017,2024-2025,42,0.0,0.0,0.0,20.33,0.0,0.0,0.0,0.0,0.0,32.29,47.38,0.0
103090,Sumter County,1,Hwy 28 To Country Club Dr,Livingston,AL,35470,1,1119,Sumter County,32.619641,-88.1949,N,N,0,N,N,107,01071,01024,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
103120,Sylacauga City,1,43 N Broadway Avenue,Sylacauga,AL,35150,1,1121,Talladega County,33.169101,-86.25110500000001,45180,"Talladega-Sylacauga, AL",2,142,"Birmingham-Cullman-Talladega, AL",103,01033,01012,2024-2025,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
103150,Talladega City,1,501 South Street East,Talladega,AL,35160,1,1121,Talladega County,33.433698,-86.093432,45180,"Talladega-Sylacauga, AL",2,142,"Birmingham-Cullman-Talladega, AL",103,01035,01011,2024-2025,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.95,0.0,88.05,0.0,0.0
103180,Talladega County,1,106 W South St,Talladega,AL,35160,1,1121,Talladega County,33.432428,-86.102472,45180,"Talladega-Sylacauga, AL",2,142,"Birmingham-Cullman-Talladega, AL",103,01035,01011,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.28,0.0,20.38,50.35,0.0
103210,Tallapoosa County,1,679 East Columbus Street,Dadeville,AL,36853,1,1123,Tallapoosa County,32.831365,-85.754453,10760,"Alexander City, AL",2,194,"Columbus-Auburn-Opelika, GA-AL",103,01081,01027,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
103240,Tallassee City,1,308 King St,Tallassee,AL,36078,1,1051,Elmore County,32.537135,-85.893247,33860,"Montgomery, AL",1,388,"Montgomery-Selma, AL",106,01031,01025,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
103270,Tarrant City,1,1318 Alabama St,Tarrant,AL,35217,1,1073,Jefferson County,33.572610000000005,-86.779999,13820,"Birmingham, AL",1,142,"Birmingham-Cullman-Talladega, AL",107,01059,01020,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103300,Thomasville City,1,750 Gates Drive,Thomasville,AL,36784,1,1025,Clarke County,31.886732000000002,-87.735232,N,N,0,N,N,107,01068,01023,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
103330,Troy City,1,358 Elba Hwy,Troy,AL,36079,1,1109,Pike County,31.781294000000003,-85.96352900000001,45980,"Troy, AL",2,N,N,102,01089,01031,2024-2025,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.91,70.09,0.0,0.0
103360,Tuscaloosa City,1,1210 Almon Avenue,Tuscaloosa,AL,35401,1,1125,Tuscaloosa County,33.203731,-87.56195100000001,46220,"Tuscaloosa, AL",1,N,N,107,01063,01021,2024-2025,12,0.0,94.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73,0.0,0.0
103390,Tuscaloosa County,1,2314 9th St,Tuscaloosa,AL,35403,1,1125,Tuscaloosa County,33.203636,-87.566298,46220,"Tuscaloosa, AL",1,N,N,107,01063,01021,2024-2025,22,0.0,0.01,0.0,0.0,52.6,0.0,0.0,0.0,0.0,11.62,35.77,0.0
103420,Tuscumbia City,1,303 North Commons Street East,Tuscumbia,AL,35674,1,1033,Colbert County,34.738251,-87.70035200000001,22520,"Florence-Muscle Shoals, AL",1,250,"Florence-Muscle Shoals-Russellville, AL",104,01003,01006,2024-2025,23,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
103430,Vestavia Hills City,1,1204 Montgomery Hwy,Vestavia Hills,AL,35216,1,1073,Jefferson County,33.432917,-86.789108,13820,"Birmingham, AL",1,142,"Birmingham-Cullman-Talladega, AL",106,01047,01016,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103450,Walker County,1,1710 Alabama Av,Jasper,AL,35501,1,1127,Walker County,33.834179,-87.27495900000001,13820,"Birmingham, AL",1,142,"Birmingham-Cullman-Talladega, AL",104,01013,01005,2024-2025,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,8.49,79.87,11.62
103480,Washington County,1,229 Granade St,Chatom,AL,36518,1,1129,Washington County,31.465862,-88.25798900000001,N,N,0,N,N,102,01065,01022,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32,92.68
103510,Wilcox County,1,75 Camden Bypass,Camden,AL,36726,1,1131,Wilcox County,32.003296,-87.290119,N,N,0,N,N,107,01069,01023,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
103540,Winfield City,1,481 Apple Ave,Winfield,AL,35594,1,1093,Marion County,33.933197,-87.811801,N,N,0,N,N,104,01017,01004,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
103580,Winston County,1,25101 Highway 195,Double Springs,AL,35553,1,1133,Winston County,34.146071,-87.402788,N,N,0,N,N,104,01014,01004,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.02,74.98
103581,Orange Beach City,1,4544 Orange Beach Blvd,Orange Beach,AL,36561,1,1003,Baldwin County,30.290796,-87.580765,19300,"Daphne-Fairhope-Foley, AL",1,380,"Mobile-Daphne-Fairhope, AL",101,01095,01032,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103582,Empower Schools of Alabama,1,751A Academy Drive,Bessemer,AL,35020,1,1073,Jefferson County,33.360956,-86.997007,13820,"Birmingham, AL",1,142,"Birmingham-Cullman-Talladega, AL",107,01056,01019,2024-2025,21,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103583,Covenant Academy of Mobile,1,4568 Halls Mill Road,Mobile,AL,36693,1,1097,Mobile County,30.616988000000003,-88.148875,33660,"Mobile, AL",1,380,"Mobile-Daphne-Fairhope, AL",102,01103,01035,2024-2025,12,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103584,Barnabas School of Leadership,1,280 Headland Ave,Dothan,AL,36303,1,1069,Houston County,31.211745,-85.37573900000001,20020,"Dothan, AL",1,222,"Dothan-Enterprise-Ozark, AL",101,01085,01028,2024-2025,13,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103585,Freedom Prep Academy,1,630 1st Avenue S,Birmingham,AL,35205,1,1073,Jefferson County,33.492687000000004,-86.827742,13820,"Birmingham, AL",1,142,"Birmingham-Cullman-Talladega, AL",107,01052,01018,2024-2025,12,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103586,Floretta P Carson Visual and Performing Arts,1,3100 Cottage Hill Road,Mobile,AL,36606,1,1097,Mobile County,30.667495000000002,-88.119765,33660,"Mobile, AL",1,380,"Mobile-Daphne-Fairhope, AL",102,01103,01033,2024-2025,12,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200001,Lower Kuskokwim School District,2,1004 Ron Edwards Memorial Dr,Bethel,AK,99559,2,2050,Bethel Census Area,60.802916,-161.77297000000002,N,N,0,N,N,200,02038,0200S,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.08,26.14,5.49,61.28
200003,Lower Yukon School District,2,100 Airport Rd,Mountain Village,AK,99632,2,2158,Kusilvak Census Area,62.092018,-163.724886,N,N,0,N,N,200,02039,0200T,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
200004,Yupiit School District,2,1st Main St,Akiachak,AK,99551,2,2050,Bethel Census Area,60.913883000000006,-161.448992,N,N,0,N,N,200,02038,0200S,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
200005,Kashunamiut School District,2,985 KSD Way,Chevak,AK,99563,2,2158,Kusilvak Census Area,61.531048000000006,-165.585866,N,N,0,N,N,200,02038,0200S,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
200006,Mount Edgecumbe,2,1330 Seward Ave,Sitka,AK,99835,2,2220,Sitka City and Borough,57.050928,-135.351918,N,N,0,N,N,200,02002,0200A,2024-2025,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
200007,Aleutians East Borough School District,2,100 Mossberry Ln,Sand Point,AK,99661,2,2013,Aleutians East Borough,55.342221,-160.496135,N,N,0,N,N,200,02037,0200S,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
200010,Aleutian Region School District,2,118 E International Airport Rd,Anchorage,AK,99518,2,2020,Anchorage Municipality,61.173216000000004,-149.882214,11260,"Anchorage, AK",1,N,N,200,02013,0200G,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
200020,Bering Strait School District,2,225 Main St,Unalakleet,AK,99684,2,2180,Nome Census Area,63.876727,-160.79377200000002,N,N,0,N,N,200,02039,0200T,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
200030,Bristol Bay Borough School District,2,# 2 School Rd N,Naknek,AK,99633,2,2060,Bristol Bay Borough,58.733307,-157.004582,N,N,0,N,N,200,02037,0200S,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
200050,Alaska Gateway School District,2,1313.5 Alaska Hwy,Tok,AK,99780,2,2240,Southeast Fairbanks Census Area,63.333206000000004,-142.958861,N,N,0,N,N,200,02036,0200R,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
200060,Cordova City School District,2,675 Second St,Cordova,AK,99574,2,2063,Chugach Census Area,60.543043000000004,-145.75752500000002,N,N,0,N,N,200,02005,0200C,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
200070,Copper River School District,2,1976 Aurora Dr,Glennallen,AK,99588,2,2066,Copper River Census Area,62.112930000000006,-145.526532,N,N,0,N,N,200,02036,0200R,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
200090,Craig City School District,2,100 School Rd,Craig,AK,99921,2,2198,Prince of Wales-Hyder Census Area,55.475526,-133.1372,N,N,0,N,N,200,02002,0200A,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
200100,Delta/Greely School District,2,1664 N Clearwater,Delta Junction,AK,99737,2,2240,Southeast Fairbanks Census Area,64.043075,-145.711185,N,N,0,N,N,200,02036,0200R,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
200120,Dillingham City School District,2,565 Seward St,Dillingham,AK,99576,2,2070,Dillingham Census Area,59.042379000000004,-158.46485800000002,N,N,0,N,N,200,02037,0200S,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
200130,Galena City School District,2,299 Antoski Ave,Galena,AK,99741,2,2290,Yukon-Koyukuk Census Area,64.746135,-156.878509,N,N,0,N,N,200,02036,0200R,2024-2025,23,0.0,0.0,0.0,0.0,0.0,96.43,0.0,0.0,0.0,0.0,0.0,3.57
200150,Ketchikan Gateway Borough School District,2,2610 Fourth Ave,Ketchikan,AK,99901,2,2130,Ketchikan Gateway Borough,55.353558,-131.67793600000002,28540,"Ketchikan, AK",2,N,N,200,02001,0200A,2024-2025,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.72,10.28,0.0,0.0
200180,Anchorage School District,2,5530 E Northern Lights Blvd,Anchorage,AK,99504,2,2020,Anchorage Municipality,61.193958,-149.77575900000002,11260,"Anchorage, AK",1,N,N,200,02020,0200J,2024-2025,11,83.95,0.0,0.0,0.0,0.0,0.0,7.23,0.0,0.0,8.38,0.44,0.0
200210,Juneau Borough School District,2,1208 Glacier Ave,Juneau,AK,99801,2,2110,Juneau City and Borough,58.302965,-134.424249,27940,"Juneau, AK",2,N,N,200,02004,0200B,2024-2025,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.1,8.9,0.0,0.0
200240,Sitka School District,2,300 Kostrometinoff St,Sitka,AK,99835,2,2220,Sitka City and Borough,57.065302,-135.35160100000002,N,N,0,N,N,200,02002,0200A,2024-2025,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
200270,Haines Borough School District,2,604 Haines Hwy,Haines,AK,99827,2,2100,Haines Borough,59.234574,-135.453573,N,N,0,N,N,200,02003,0200B,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
200300,Hoonah City School District,2,366 Garteeni Hwy,Hoonah,AK,99829,2,2105,Hoonah-Angoon Census Area,58.108798,-135.442182,N,N,0,N,N,200,02002,0200A,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
200330,Hydaburg City School District,2,100 Totem Pole Ln,Hydaburg,AK,99922,2,2198,Prince of Wales-Hyder Census Area,55.207545,-132.82593300000002,N,N,0,N,N,200,02002,0200A,2024-2025,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
